protocol,scenario,seed,run_index,encode_p50_ns,encode_p99_ns,encode_p999_ns,encode_p9999_ns,encode_mean_ns,encode_min_ns,encode_max_ns,encode_stddev_ns,encode_cv,encode_tar_p99,encode_tar_p999,encode_tar_p9999,decode_p50_ns,decode_p99_ns,decode_p999_ns,decode_p9999_ns,decode_mean_ns,decode_min_ns,decode_max_ns,decode_stddev_ns,decode_cv,decode_tar_p99,decode_tar_p999,decode_tar_p9999,rt_p50_ns,rt_p99_ns,rt_p999_ns,rt_p9999_ns,rt_mean_ns,rt_min_ns,rt_max_ns,rt_stddev_ns,rt_cv,rt_lsc,rt_tar_p99,rt_tar_p999,rt_tar_p9999,size_median,size_mean,size_min,size_max,throughput_msg_sec,throughput_bytes_sec,throughput_corpus_exhausted,throughput_processed,total_messages,warmup_messages,measured_messages
protobuf,book_large,63,21,3957,4715,7263,8043,3966.0,3086,35423,437.6,0.110343,1.1916,1.8355,2.0326,6435,7475,10111,11047,6448.2,5296,24175,605.8,0.093949,1.1616,1.5713,1.7167,10399,12239,14703,16087,10413.7,8472,42975,979.5,0.094059,0.075777,1.1769,1.4139,1.5470,1838.0,1837.7,1414,2224,97306.4,178819590.1,true,95000,100000,5000,95000
protobuf,book_large,64,22,3953,4775,7211,7891,3976.1,3088,21007,442.5,0.111292,1.2079,1.8242,1.9962,6487,7555,10191,10927,6508.0,5316,11951,607.4,0.093334,1.1646,1.5710,1.6844,10447,12343,14839,15775,10483.6,8480,28591,994.9,0.094898,0.075141,1.1815,1.4204,1.5100,1838.0,1838.0,1413,2224,97469.4,179148275.6,true,95000,100000,5000,95000
protobuf,book_large,65,23,4029,4963,7351,8075,4036.3,3060,9511,466.5,0.115586,1.2318,1.8245,2.0042,6463,7547,10255,11319,6485.5,5296,19231,609.6,0.093996,1.1677,1.5867,1.7514,10503,12543,15111,15991,10521.3,8424,23519,1018.2,0.096773,0.073693,1.1942,1.4387,1.5225,1840.0,1838.6,1414,2224,97192.3,178696803.8,true,95000,100000,5000,95000
protobuf,book_large,66,24,3941,4727,7371,12279,3956.6,3100,21647,457.4,0.115591,1.1994,1.8703,3.1157,6455,7487,10215,14143,6466.5,5280,24783,620.2,0.095903,1.1599,1.5825,2.1910,10407,12263,14919,25807,10422.6,8456,28991,1003.7,0.096295,0.076967,1.1783,1.4336,2.4798,1838.0,1837.9,1413,2224,95783.4,176037435.7,true,95000,100000,5000,95000
protobuf,book_large,67,25,3961,4747,7419,7927,3974.4,3092,17439,436.2,0.109749,1.1984,1.8730,2.0013,6459,7511,10231,12279,6482.4,5292,38559,611.4,0.094321,1.1629,1.5840,1.9011,10431,12335,14911,16719,10456.3,8464,42015,981.3,0.093847,0.074873,1.1825,1.4295,1.6028,1838.0,1837.0,1413,2224,97384.8,178897494.0,true,95000,100000,5000,95000
protobuf,book_large,68,26,3941,4747,7227,7863,3958.4,3068,34847,450.4,0.113773,1.2045,1.8338,1.9952,6471,7531,10295,11671,6485.7,5284,23631,614.8,0.094788,1.1638,1.5909,1.8036,10415,12335,14871,16655,10443.6,8416,41407,1002.6,0.095999,0.077100,1.1843,1.4278,1.5991,1840.0,1838.8,1414,2224,96979.2,178323121.1,true,95000,100000,5000,95000
protobuf,book_large,69,27,3959,4763,7307,7919,3974.0,3090,12695,445.3,0.112057,1.2031,1.8457,2.0003,6455,7531,10271,13031,6484.0,5300,38271,646.9,0.099766,1.1667,1.5912,2.0187,10423,12367,14911,17695,10457.4,8456,42495,1023.9,0.097909,0.077329,1.1865,1.4306,1.6977,1835.0,1837.1,1413,2224,97367.8,178878631.1,true,95000,100000,5000,95000
protobuf,book_large,70,28,3977,4751,7383,9543,3988.8,3106,34719,464.3,0.116392,1.1946,1.8564,2.3995,6507,7495,10279,12111,6514.4,5424,38431,618.2,0.094895,1.1518,1.5797,1.8612,10495,12335,14959,23999,10502.7,8632,42783,1002.9,0.095491,0.076036,1.1753,1.4253,2.2867,1840.0,1838.0,1413,2224,97309.4,178850961.3,true,95000,100000,5000,95000
protobuf,book_large,71,29,3971,4731,7307,9879,3983.6,3086,21599,442.5,0.111081,1.1914,1.8401,2.4878,6411,7411,10151,11159,6433.5,5348,25231,596.9,0.092776,1.1560,1.5834,1.7406,10391,12239,14807,20159,10416.6,8488,29663,973.9,0.093494,0.074391,1.1778,1.4250,1.9400,1838.0,1838.7,1413,2224,97286.5,178878536.9,true,95000,100000,5000,95000
protobuf,book_medium,42,0,1028,1194,1506,6299,1039.0,933,20399,140.0,0.134725,1.1615,1.4650,6.1274,1907,1991,4807,8687,1916.2,1681,20479,202.4,0.105605,1.0440,2.5207,4.5553,2939,3163,5911,11791,2955.8,2692,22527,251.3,0.085031,0.012930,1.0762,2.0112,4.0119,458.0,447.0,413,464,359286.1,160615230.1,true,95000,100000,5000,95000
protobuf,book_medium,43,1,1026,1216,3811,6387,1037.9,928,9335,129.5,0.124787,1.1852,3.7144,6.2251,1906,1990,4803,7663,1914.1,1670,15767,161.1,0.084141,1.0441,2.5199,4.0205,2937,3179,5907,9975,2952.5,2698,16751,211.5,0.071624,0.012598,1.0824,2.0112,3.3963,458.0,447.1,413,464,359384.6,160672666.5,true,95000,100000,5000,95000
protobuf,book_medium,44,2,1025,1189,1474,4083,1034.9,931,7699,100.9,0.097526,1.1600,1.4380,3.9834,1907,1995,4959,8183,1916.4,1713,12615,169.4,0.088400,1.0461,2.6004,4.2910,2937,3165,6019,9447,2951.8,2706,13639,200.2,0.067813,0.012598,1.0776,2.0494,3.2165,458.0,447.2,413,464,359780.6,160880048.5,true,95000,100000,5000,95000
protobuf,book_medium,45,3,1026,1196,3559,5007,1037.8,929,7279,112.0,0.107894,1.1657,3.4688,4.8801,1905,1989,4747,7307,1913.7,1703,18719,162.6,0.084959,1.0441,2.4919,3.8357,2937,3161,5835,10623,2952.0,2692,19775,202.8,0.068685,0.012938,1.0763,1.9867,3.6170,458.0,447.2,413,464,359511.0,160765813.2,true,95000,100000,5000,95000
protobuf,book_medium,46,4,1033,1180,3615,5023,1044.7,939,7539,111.0,0.106232,1.1423,3.4995,4.8625,1908,1994,4751,7323,1916.2,1801,13855,152.0,0.079311,1.0451,2.4900,3.8381,2945,3153,5835,9263,2961.4,2790,14903,193.6,0.065372,0.012224,1.0706,1.9813,3.1453,458.0,447.1,413,464,357016.6,159627627.7,true,95000,100000,5000,95000
protobuf,book_medium,47,5,1027,1201,2771,5811,1038.6,931,8295,119.8,0.115321,1.1694,2.6981,5.6582,1948,2039,4939,7015,1957.0,1853,12631,155.2,0.079301,1.0467,2.5354,3.6011,2979,3229,6023,9343,2996.1,2816,13655,202.9,0.067708,0.012756,1.0839,2.0218,3.1363,458.0,447.1,413,464,355727.1,159051318.5,true,95000,100000,5000,95000
protobuf,book_medium,48,6,1026,1187,2387,5811,1037.2,930,13927,120.3,0.115949,1.1569,2.3265,5.6637,1909,1997,4811,7303,1917.8,1682,13991,157.7,0.082238,1.0461,2.5202,3.8256,2939,3159,5891,8759,2955.5,2650,15975,201.9,0.068326,0.012930,1.0749,2.0044,2.9803,458.0,447.1,413,464,358938.5,160474851.0,true,95000,100000,5000,95000
protobuf,book_medium,49,7,1031,1209,3737,5747,1042.8,938,8215,117.9,0.113102,1.1726,3.6246,5.5742,1913,1997,4755,7395,1920.9,1799,15631,150.3,0.078247,1.0439,2.4856,3.8657,2949,3181,5855,9271,2964.2,2798,16671,195.2,0.065853,0.012547,1.0787,1.9854,3.1438,458.0,447.0,413,464,349363.2,156156049.1,true,95000,100000,5000,95000
protobuf,book_medium,50,8,1028,1190,2665,5159,1039.4,932,7583,111.8,0.107553,1.1576,2.5924,5.0185,1907,1991,4799,7647,1915.7,1687,9079,154.2,0.080515,1.0440,2.5165,4.0100,2941,3157,5895,9471,2955.5,2704,12047,197.5,0.066815,0.012581,1.0734,2.0044,3.2203,458.0,447.1,413,464,357681.2,159927002.0,true,95000,100000,5000,95000
protobuf,book_medium,51,9,1028,1190,3711,4287,1038.8,928,12567,117.0,0.112641,1.1576,3.6099,4.1702,1908,1993,4779,5999,1916.3,1803,14703,149.1,0.077821,1.0445,2.5047,3.1441,2941,3157,5851,7531,2955.5,2780,15727,191.6,0.064840,0.012921,1.0734,1.9895,2.5607,458.0,447.2,413,464,359116.5,160586760.1,true,95000,100000,5000,95000
protobuf,book_medium,52,10,1024,1192,3759,4223,1035.5,926,13239,117.3,0.113254,1.1641,3.6709,4.1240,1906,1991,4851,5935,1914.2,1691,7487,137.3,0.071704,1.0446,2.5451,3.1139,2935,3159,5915,7171,2950.1,2660,15375,184.2,0.062454,0.012606,1.0763,2.0153,2.4433,458.0,447.2,413,464,358019.1,160100573.7,true,95000,100000,5000,95000
protobuf,book_medium,53,11,1029,1199,3723,4403,1040.9,929,12199,118.7,0.114076,1.1652,3.6181,4.2789,1906,1994,4843,6171,1914.7,1704,19407,163.3,0.085295,1.0462,2.5409,3.2377,2941,3167,5931,7415,2956.1,2714,20415,203.5,0.068836,0.012921,1.0768,2.0167,2.5213,458.0,447.0,413,464,358241.9,160145308.3,true,95000,100000,5000,95000
protobuf,book_medium,54,12,1025,1193,3619,4091,1036.4,928,7271,106.2,0.102461,1.1639,3.5307,3.9912,1906,1992,4791,5835,1913.7,1681,13191,142.9,0.074668,1.0451,2.5136,3.0614,2937,3171,5867,6979,2950.7,2698,14175,179.3,0.060768,0.012938,1.0797,1.9976,2.3762,458.0,447.1,413,464,359565.2,160766147.1,true,95000,100000,5000,95000
protobuf,book_medium,55,13,1027,1196,3507,5647,1038.5,925,7203,110.5,0.106381,1.1646,3.4148,5.4985,1906,1990,4747,7999,1914.1,1706,15095,164.6,0.085974,1.0441,2.4906,4.1967,2937,3165,5823,9959,2953.1,2668,16119,202.3,0.068490,0.012938,1.0776,1.9826,3.3909,458.0,447.0,413,464,359116.2,160519767.2,true,95000,100000,5000,95000
protobuf,book_medium,56,14,1028,1193,1473,4903,1038.7,928,19983,134.4,0.129435,1.1605,1.4329,4.7695,1919,2006,4867,9495,1928.6,1693,19375,199.2,0.103275,1.0453,2.5362,4.9479,2951,3177,5951,11055,2967.8,2706,22015,242.8,0.081806,0.013216,1.0766,2.0166,3.7462,458.0,447.1,413,464,358907.1,160464557.2,true,95000,100000,5000,95000
protobuf,book_medium,57,15,1029,1205,2025,4779,1040.0,932,15279,117.1,0.112573,1.1710,1.9679,4.6443,1939,2026,4815,7407,1945.5,1695,17183,169.4,0.087060,1.0449,2.4832,3.8200,2973,3207,5891,10527,2986.1,2670,18255,210.0,0.070316,0.012782,1.0787,1.9815,3.5409,458.0,447.2,413,464,355633.0,159031193.6,true,95000,100000,5000,95000
protobuf,book_medium,58,16,1035,1207,2579,6239,1047.2,942,10095,120.5,0.115072,1.1662,2.4918,6.0280,1908,1995,4759,8063,1916.7,1695,12919,167.3,0.087300,1.0456,2.4942,4.2259,2947,3175,5867,10287,2964.4,2726,13951,210.8,0.071096,0.012216,1.0774,1.9908,3.4907,458.0,447.1,413,464,357510.6,159851375.2,true,95000,100000,5000,95000
protobuf,book_medium,59,17,1024,1180,3671,5543,1035.0,926,8279,114.5,0.110586,1.1523,3.5850,5.4131,1906,1991,4759,7507,1914.7,1694,13207,152.6,0.079709,1.0446,2.4969,3.9386,2935,3153,5839,9303,2950.2,2702,14271,195.7,0.066344,0.012606,1.0743,1.9894,3.1697,458.0,447.1,413,464,359603.8,160778852.8,true,95000,100000,5000,95000
protobuf,book_medium,60,18,1040,1216,3841,5831,1050.4,934,13815,130.1,0.123818,1.1692,3.6933,5.6067,1909,1996,4819,7439,1916.9,1669,9583,146.2,0.076288,1.0456,2.5244,3.8968,2951,3187,5907,9407,2967.9,2672,15847,200.1,0.067438,0.012877,1.0800,2.0017,3.1877,458.0,447.0,413,464,357670.5,159861141.9,true,95000,100000,5000,95000
protobuf,book_medium,61,19,1028,1194,1481,6075,1039.4,931,18975,154.5,0.148675,1.1615,1.4407,5.9095,1917,2000,4827,8975,1925.7,1729,21999,199.7,0.103715,1.0433,2.5180,4.6818,2949,3175,5943,14591,2965.5,2760,22975,255.5,0.086148,0.012547,1.0766,2.0153,4.9478,458.0,447.0,413,464,359339.5,160640529.5,true,95000,100000,5000,95000
protobuf,book_medium,62,20,1028,1195,3703,5099,1039.5,929,8343,116.0,0.111596,1.1625,3.6021,4.9601,1914,2004,4759,7439,1922.5,1690,9255,150.0,0.078032,1.0470,2.4864,3.8866,2947,3173,5843,9639,2962.5,2688,12655,196.9,0.066449,0.012894,1.0767,1.9827,3.2708,458.0,447.0,413,464,359388.5,160654421.0,true,95000,100000,5000,95000
protobuf,book_medium,63,21,1218,1384,3813,5203,1177.3,943,13695,161.7,0.137359,1.1363,3.1305,4.2718,1900,1992,4775,7451,1908.1,1695,10127,151.2,0.079214,1.0484,2.5132,3.9216,3097,3335,6027,9623,3086.0,2690,15695,219.9,0.071258,0.025831,1.0768,1.9461,3.1072,458.0,447.0,413,464,342156.8,152957754.7,true,95000,100000,5000,95000
protobuf,book_medium,64,22,1024,1210,3699,5951,1036.5,928,7487,119.3,0.115120,1.1816,3.6123,5.8115,1906,1990,4807,7959,1914.4,1697,19551,187.5,0.097961,1.0441,2.5220,4.1758,2935,3171,5923,10271,2951.3,2712,20559,226.8,0.076853,0.012947,1.0804,2.0181,3.4995,458.0,447.1,413,464,359526.8,160734378.4,true,95000,100000,5000,95000
protobuf,book_medium,65,23,1029,1188,2085,5783,1040.0,934,8599,113.4,0.109007,1.1545,2.0262,5.6200,1915,2003,4831,7407,1923.1,1687,10183,151.9,0.078982,1.0460,2.5227,3.8679,2949,3165,5895,9231,2963.6,2690,12263,194.0,0.065458,0.012208,1.0732,1.9990,3.1302,458.0,447.2,413,464,359162.9,160603881.3,true,95000,100000,5000,95000
protobuf,book_medium,66,24,1034,1194,1867,6655,1044.6,934,11063,123.7,0.118460,1.1547,1.8056,6.4362,1907,1995,4795,7427,1916.2,1671,11023,157.9,0.082400,1.0461,2.5144,3.8946,2945,3169,5895,10079,2961.3,2706,13079,207.8,0.070156,0.012903,1.0761,2.0017,3.4224,458.0,447.1,413,464,358011.6,160068039.1,true,95000,100000,5000,95000
protobuf,book_medium,67,25,1025,1194,2289,5827,1036.3,925,7687,112.8,0.108807,1.1649,2.2332,5.6849,1908,1991,4819,7303,1916.3,1691,16247,164.3,0.085726,1.0435,2.5257,3.8276,2937,3169,5891,9599,2953.1,2650,17295,204.5,0.069246,0.012598,1.0790,2.0058,3.2683,458.0,447.2,413,464,359608.6,160800771.5,true,95000,100000,5000,95000
protobuf,book_medium,68,26,1027,1188,3797,5159,1038.2,931,7519,117.5,0.113164,1.1568,3.6972,5.0234,1909,1998,4827,7203,1917.5,1817,10703,149.9,0.078196,1.0466,2.5285,3.7732,2941,3175,5931,9911,2956.2,2774,12279,196.7,0.066532,0.012921,1.0796,2.0167,3.3699,458.0,447.2,413,464,358823.6,160460112.5,true,95000,100000,5000,95000
protobuf,book_medium,69,27,1025,1198,2301,6239,1037.3,928,17887,142.1,0.137022,1.1688,2.2449,6.0868,1905,1990,4851,9999,1916.0,1686,22431,230.4,0.120236,1.0446,2.5465,5.2488,2935,3171,6055,15399,2953.7,2658,23471,277.0,0.093771,0.012606,1.0804,2.0630,5.2467,458.0,447.1,413,464,359620.3,160798845.0,true,95000,100000,5000,95000
protobuf,book_medium,70,28,1028,1190,3707,5095,1038.7,930,14007,119.6,0.115149,1.1576,3.6060,4.9562,1904,1987,4779,7359,1912.2,1697,10103,150.3,0.078577,1.0436,2.5100,3.8650,2937,3151,5859,9359,2951.4,2650,16063,196.1,0.066446,0.012938,1.0729,1.9949,3.1866,458.0,447.1,413,464,358946.2,160499824.4,true,95000,100000,5000,95000
protobuf,book_medium,71,29,1037,1221,3757,4371,1049.5,944,9007,117.0,0.111490,1.1774,3.6230,4.2150,1911,1997,4779,7107,1919.3,1710,9311,146.1,0.076108,1.0450,2.5008,3.7190,2953,3191,5887,8487,2969.3,2712,14095,191.7,0.064560,0.012530,1.0806,1.9936,2.8740,458.0,447.1,413,464,357699.5,159938234.4,true,95000,100000,5000,95000
protobuf,book_small,42,0,364,458,723,3445,371.5,331,5819,72.0,0.193718,1.2582,1.9863,9.4643,661,724,793,3859,664.8,593,5107,80.6,0.121281,1.0953,1.1997,5.8381,1027,1142,3881,4443,1036.3,937,6635,110.3,0.106421,0.019474,1.1120,3.7790,4.3262,129.0,126.8,117,134,1004496.1,127383974.5,true,95000,100000,5000,95000
protobuf,book_small,43,1,363,457,729,3535,369.8,325,5011,67.8,0.183395,1.2590,2.0083,9.7383,662,725,768,4671,664.4,568,33503,176.7,0.266013,1.0952,1.1601,7.0559,1027,1145,3825,5487,1034.2,900,33855,190.8,0.184499,0.022395,1.1149,3.7244,5.3427,128.0,126.8,117,134,1007708.0,127772561.4,true,95000,100000,5000,95000
protobuf,book_small,44,2,363,455,733,3421,370.0,327,15167,84.9,0.229603,1.2534,2.0193,9.4242,668,730,766,3739,671.0,586,6171,77.5,0.115546,1.0928,1.1467,5.5973,1032,1145,3861,4407,1040.9,943,15991,116.9,0.112278,0.019380,1.1095,3.7413,4.2703,129.0,126.8,117,134,1005804.6,127562095.4,true,95000,100000,5000,95000
protobuf,book_small,45,3,364,458,722,3423,371.5,331,5203,69.0,0.185673,1.2582,1.9835,9.4038,669,733,818,3863,670.1,578,5327,82.6,0.123201,1.0957,1.2227,5.7743,1035,1157,3865,4363,1041.6,917,5999,110.5,0.106080,0.022222,1.1179,3.7343,4.2155,129.0,126.8,117,134,1005449.1,127518658.0,true,95000,100000,5000,95000
protobuf,book_small,46,4,362,456,721,3399,369.0,328,5063,65.8,0.178337,1.2597,1.9917,9.3895,645,706,748,3849,649.0,579,5711,82.2,0.126711,1.0946,1.1597,5.9674,1009,1127,3845,4267,1018.0,934,6063,107.2,0.105314,0.019822,1.1169,3.8107,4.2289,129.0,126.8,117,134,1005489.2,127532144.6,true,95000,100000,5000,95000
protobuf,book_small,47,5,362,456,714,3565,369.7,330,17663,98.6,0.266686,1.2597,1.9724,9.8481,655,715,763,4071,657.8,573,5807,86.9,0.132066,1.0916,1.1649,6.2153,1019,1135,3833,5511,1027.5,915,18511,133.3,0.129737,0.019627,1.1138,3.7615,5.4082,128.0,126.8,117,134,1006018.6,127575737.2,true,95000,100000,5000,95000
protobuf,book_small,48,6,363,456,744,3561,369.8,328,5547,71.5,0.193381,1.2562,2.0496,9.8099,665,730,797,5455,666.6,566,7711,96.2,0.144244,1.0977,1.1985,8.2030,1030,1147,3175,6259,1036.3,914,8091,124.5,0.120169,0.022330,1.1136,3.0825,6.0767,129.0,126.8,117,134,1006183.0,127594302.6,true,95000,100000,5000,95000
protobuf,book_small,49,7,368,461,729,4695,374.4,330,6891,77.1,0.206038,1.2527,1.9810,12.7582,653,712,827,5499,656.5,581,17919,108.6,0.165413,1.0904,1.2665,8.4211,1021,1138,3753,6771,1030.9,931,18255,138.5,0.134364,0.021548,1.1146,3.6758,6.6317,128.0,126.8,117,134,1004605.6,127389150.4,true,95000,100000,5000,95000
protobuf,book_small,50,8,361,452,743,3419,368.1,329,5735,67.9,0.184471,1.2521,2.0582,9.4709,636,694,845,5223,640.4,577,9287,98.2,0.153394,1.0912,1.3286,8.2123,999,1111,2879,6555,1008.5,930,9639,124.6,0.123528,0.019019,1.1121,2.8819,6.5616,129.0,126.8,117,134,1006071.2,127596876.3,true,95000,100000,5000,95000
protobuf,book_small,51,9,363,455,740,4463,370.2,330,5411,77.1,0.208326,1.2534,2.0386,12.2948,666,729,803,5571,670.2,577,8087,97.7,0.145750,1.0946,1.2057,8.3649,1031,1147,3829,6743,1040.3,933,8447,129.1,0.124110,0.019399,1.1125,3.7139,6.5403,129.0,126.8,117,134,1002718.3,127143925.3,true,95000,100000,5000,95000
protobuf,book_small,52,10,363,462,742,3789,370.9,327,17631,104.4,0.281497,1.2727,2.0441,10.4380,654,708,800,6419,658.4,580,22815,161.8,0.245753,1.0826,1.2232,9.8150,1019,1136,3117,8599,1029.3,932,23167,195.5,0.189910,0.018646,1.1148,3.0589,8.4387,129.0,126.8,117,134,1004129.3,127343298.2,true,95000,100000,5000,95000
protobuf,book_small,53,11,362,458,736,3423,369.3,328,7111,70.6,0.191237,1.2652,2.0331,9.4558,639,698,865,5935,643.2,573,8311,103.0,0.160062,1.0923,1.3537,9.2879,1002,1124,3733,6687,1012.6,925,9127,129.6,0.128026,0.019960,1.1218,3.7255,6.6737,129.0,126.8,117,134,1005624.6,127523043.3,true,95000,100000,5000,95000
protobuf,book_small,54,12,362,456,741,3503,369.5,330,7699,78.1,0.211252,1.2597,2.0470,9.6768,665,729,863,5467,665.9,569,7519,98.0,0.147227,1.0962,1.2977,8.2211,1029,1148,3747,6483,1035.4,907,8439,129.6,0.125161,0.022352,1.1156,3.6414,6.3003,129.0,126.8,117,134,1006259.8,127615965.7,true,95000,100000,5000,95000
protobuf,book_small,55,13,363,450,742,5299,370.1,329,6935,89.9,0.242904,1.2397,2.0441,14.5978,653,716,811,3753,655.4,567,6819,81.5,0.124411,1.0965,1.2420,5.7473,1018,1131,2897,7063,1025.5,917,7747,129.8,0.126536,0.021611,1.1110,2.8458,6.9381,129.0,126.8,117,134,1007313.7,127741379.2,true,95000,100000,5000,95000
protobuf,book_small,56,14,362,455,750,4971,369.9,327,9007,86.1,0.232691,1.2569,2.0718,13.7320,659,722,819,5847,661.1,572,7655,104.5,0.158062,1.0956,1.2428,8.8725,1023,1138,3725,6947,1031.0,912,9823,141.1,0.136858,0.020528,1.1124,3.6413,6.7908,129.0,126.8,117,134,1008199.4,127857869.8,true,95000,100000,5000,95000
protobuf,book_small,57,15,363,456,730,4311,370.6,331,11039,80.2,0.216324,1.2562,2.0110,11.8760,662,723,831,5463,666.8,590,17407,110.4,0.165633,1.0921,1.2553,8.2523,1027,1144,3527,6995,1037.4,941,17775,140.5,0.135432,0.019474,1.1139,3.4343,6.8111,129.0,126.8,117,134,1004803.7,127443145.8,true,95000,100000,5000,95000
protobuf,book_small,58,16,363,457,748,3267,369.7,330,7111,69.4,0.187868,1.2590,2.0606,9.0000,663,731,848,5671,665.5,568,7347,100.7,0.151292,1.1026,1.2790,8.5535,1028,1149,3659,6143,1035.2,916,7947,126.1,0.121858,0.022374,1.1177,3.5593,5.9757,129.0,126.8,117,134,1006299.4,127607519.1,true,95000,100000,5000,95000
protobuf,book_small,59,17,364,454,712,3315,370.1,329,7187,66.9,0.180891,1.2473,1.9560,9.1071,660,720,982,5483,661.2,568,7311,98.0,0.148263,1.0909,1.4879,8.3076,1025,1140,2855,6295,1031.3,915,8043,122.9,0.119160,0.020488,1.1122,2.7854,6.1415,129.0,126.8,117,134,1008008.5,127818745.9,true,95000,100000,5000,95000
protobuf,book_small,60,18,364,459,740,3355,371.7,329,24175,104.4,0.280923,1.2610,2.0330,9.2170,663,729,908,5459,664.1,570,7259,96.3,0.145047,1.0995,1.3695,8.2338,1029,1150,2973,6431,1035.8,907,25167,146.4,0.141302,0.023324,1.1176,2.8892,6.2498,128.0,126.8,117,134,1002610.1,127135093.8,true,95000,100000,5000,95000
protobuf,book_small,61,19,363,460,738,4791,370.4,327,34495,131.6,0.355255,1.2672,2.0331,13.1983,666,732,1106,5967,668.9,572,32287,169.0,0.252598,1.0991,1.6607,8.9595,1031,1155,3727,7499,1039.3,914,35263,217.3,0.209089,0.023278,1.1203,3.6149,7.2735,129.0,126.9,117,134,1005190.7,127511380.3,true,95000,100000,5000,95000
protobuf,book_small,62,20,362,454,709,3369,369.1,330,4651,60.2,0.163025,1.2541,1.9586,9.3066,648,706,775,3847,652.2,583,5935,85.2,0.130585,1.0895,1.1960,5.9367,1012,1126,3743,4303,1021.4,935,6307,106.2,0.103972,0.018775,1.1126,3.6986,4.2520,129.0,126.8,117,134,1005801.0,127549673.9,true,95000,100000,5000,95000
protobuf,book_small,63,21,363,455,731,3329,369.4,328,5171,65.2,0.176501,1.2534,2.0138,9.1708,663,732,773,3811,664.4,572,6047,82.6,0.124260,1.1041,1.1659,5.7481,1028,1147,3749,4471,1033.8,911,6403,107.3,0.103741,0.022374,1.1158,3.6469,4.3492,129.0,126.8,117,134,1002484.2,127126683.1,true,95000,100000,5000,95000
protobuf,book_small,64,22,363,453,714,3201,369.4,326,5051,61.8,0.167221,1.2479,1.9669,8.8182,658,725,784,3785,659.6,567,7767,84.1,0.127476,1.1018,1.1915,5.7523,1023,1142,1682,4255,1029.0,908,8123,106.2,0.103239,0.023460,1.1163,1.6442,4.1593,129.0,126.8,117,134,1007048.1,127723546.9,true,95000,100000,5000,95000
protobuf,book_small,65,23,363,453,704,3241,369.5,329,5155,59.7,0.161422,1.2479,1.9394,8.9284,661,729,838,3719,663.4,571,5271,83.7,0.126220,1.1029,1.2678,5.6263,1026,1147,3645,4295,1033.0,909,5927,104.9,0.101580,0.021442,1.1179,3.5526,4.1862,129.0,126.8,117,134,1006542.8,127646284.5,true,95000,100000,5000,95000
protobuf,book_small,66,24,363,455,725,3289,370.9,328,8751,70.7,0.190681,1.2534,1.9972,9.0606,658,719,760,3745,659.4,565,7919,79.7,0.120939,1.0927,1.1550,5.6915,1024,1139,3511,4271,1030.3,904,9519,109.0,0.105752,0.021484,1.1123,3.4287,4.1709,128.0,126.8,117,134,1005693.6,127504585.9,true,95000,100000,5000,95000
protobuf,book_small,67,25,364,457,735,3309,370.5,331,4507,61.8,0.166761,1.2555,2.0192,9.0907,665,730,774,3929,665.7,573,7963,89.1,0.133875,1.0977,1.1639,5.9083,1031,1150,3769,4403,1036.2,910,8319,110.5,0.106615,0.022308,1.1154,3.6557,4.2706,129.0,126.8,117,134,1006219.9,127604482.3,true,95000,100000,5000,95000
protobuf,book_small,68,26,365,460,723,3249,371.4,331,6195,62.7,0.168965,1.2603,1.9808,8.9014,649,705,742,3621,652.7,583,6139,80.0,0.122550,1.0863,1.1433,5.5794,1015,1129,3585,4279,1024.1,939,6907,103.0,0.100542,0.018719,1.1123,3.5320,4.2158,129.0,126.8,117,134,1007476.3,127748843.4,true,95000,100000,5000,95000
protobuf,book_small,69,27,363,456,695,3281,369.9,328,3993,59.2,0.160148,1.2562,1.9146,9.0386,656,719,764,4081,658.4,571,14063,99.2,0.150613,1.0960,1.1646,6.2210,1021,1141,3611,4499,1028.2,915,14431,117.3,0.114066,0.022527,1.1175,3.5367,4.4065,129.0,126.8,117,134,1005695.2,127545753.2,true,95000,100000,5000,95000
protobuf,book_small,70,28,363,455,737,3455,370.1,326,7187,75.3,0.203325,1.2534,2.0303,9.5179,659,720,877,5499,663.5,590,7347,94.5,0.142387,1.0926,1.3308,8.3445,1024,1138,3753,6235,1033.7,945,8263,124.4,0.120342,0.019531,1.1113,3.6650,6.0889,129.0,126.8,117,134,1006493.9,127652735.3,true,95000,100000,5000,95000
protobuf,book_small,71,29,363,455,726,3291,369.2,326,6451,67.8,0.183680,1.2534,2.0000,9.0661,663,726,912,5491,664.7,560,7587,95.7,0.143966,1.0950,1.3756,8.2821,1028,1143,3649,6275,1033.9,897,8431,121.7,0.117686,0.021401,1.1119,3.5496,6.1041,129.0,126.8,117,134,1008221.5,127860827.2,true,95000,100000,5000,95000
